customer_id,segment_name,Recency,Frequency,Monetary,engagement_score,ticket_count
CUST02047,Champions,39,9,9285.85,6,0.0
CUST02048,Dormant,248,1,683.23,0,0.0
CUST02049,Loyal Customers,60,7,4082.93,30,1.0
CUST02050,Loyal Customers,7,4,2054.58,21,1.0
CUST02051,At Risk,146,3,2953.97,0,1.0
CUST02052,Loyal Customers,46,5,6095.51,13,0.0
CUST02053,Champions,30,5,4282.21,0,0.0
CUST02054,Champions,7,9,8418.66,35,1.0
CUST02055,Champions,40,7,3803.29,7,0.0
CUST02056,Dormant,256,2,1281.97,9,0.0
CUST02057,Loyal Customers,17,3,3230.33,46,0.0
CUST02058,Potential Loyalists,9,2,1439.28,0,0.0
CUST02059,Loyal Customers,50,4,3349.0699999999997,10,1.0
CUST02060,Dormant,84,2,1331.01,20,2.0
CUST02061,Champions,8,6,3818.2200000000003,45,2.0
CUST02062,At Risk,222,4,3844.48,0,0.0
CUST02063,Loyal Customers,27,5,2514.81,43,1.0
CUST02064,At Risk,130,3,2866.45,8,1.0
CUST02065,At Risk,233,5,3492.37,5,1.0
CUST02066,Potential Loyalists,1,2,1165.54,50,1.0
CUST02067,Loyal Customers,48,8,9090.87,32,3.0
CUST02068,Loyal Customers,13,3,2109.12,50,0.0
CUST02069,Dormant,376,1,791.45,11,0.0
CUST02070,Dormant,141,1,557.51,76,1.0
CUST02071,Loyal Customers,47,4,2603.33,54,0.0
CUST02072,Loyal Customers,96,11,7176.07,21,1.0
CUST02073,Dormant,95,1,462.53,0,0.0
CUST02074,Loyal Customers,4,3,2958.6099999999997,50,0.0
CUST02075,At Risk,332,5,2192.94,0,1.0
CUST02076,At Risk,274,4,3480.34,5,0.0
CUST02077,At Risk,139,5,2528.43,20,0.0
CUST02078,Champions,9,10,5212.43,16,3.0
CUST02079,Champions,42,8,4833.47,6,3.0
CUST02080,At Risk,239,3,2768.41,7,1.0
CUST02081,At Risk,227,9,5848.4400000000005,14,2.0
CUST02082,Dormant,185,2,1444.5700000000002,4,0.0
CUST02083,Loyal Customers,20,4,2720.84,30,0.0
CUST02084,Dormant,226,1,481.85,8,0.0
CUST02085,Dormant,64,1,682.7,5,0.0
CUST02086,Loyal Customers,54,3,2881.01,50,0.0
CUST02087,Loyal Customers,8,3,2067.91,13,0.0
CUST02088,Loyal Customers,102,3,1761.31,4,1.0
CUST02089,Potential Loyalists,34,2,1281.3400000000001,5,0.0
CUST02090,Dormant,141,2,852.76,4,1.0
CUST02091,Dormant,51,2,1230.8,56,0.0
CUST02092,At Risk,235,3,2595.52,11,1.0
CUST02093,Loyal Customers,8,3,1638.06,58,0.0
CUST02094,Dormant,157,2,1171.49,5,0.0
CUST02095,Loyal Customers,16,3,2140.15,0,1.0
CUST02096,Loyal Customers,66,3,2926.04,55,0.0
CUST02097,Loyal Customers,30,5,2858.66,30,1.0
CUST02098,Dormant,284,1,558.72,41,0.0
CUST02099,At Risk,168,3,2275.89,9,0.0
CUST02100,Loyal Customers,51,9,4873.24,87,2.0
CUST02101,Loyal Customers,79,7,4502.69,24,2.0
CUST02102,Champions,18,7,4096.23,125,0.0
CUST02103,Dormant,105,2,1052.31,0,1.0
CUST02104,Loyal Customers,16,3,2519.2,33,0.0
CUST02105,Champions,7,6,3931.45,6,2.0
CUST02106,Champions,32,9,22131.36,37,3.0
CUST02107,At Risk,151,5,3080.15,55,0.0
CUST02108,Loyal Customers,54,4,2559.18,47,2.0
CUST02109,Champions,7,6,4224.2300000000005,36,1.0
CUST02110,Loyal Customers,11,3,3091.2000000000003,6,0.0
CUST02111,Dormant,245,1,1404.22,0,0.0
CUST02112,At Risk,396,3,1402.8600000000001,0,0.0
CUST02113,Dormant,255,2,2358.37,6,0.0
CUST02114,Dormant,172,2,587.4200000000001,60,1.0
CUST02115,Champions,2,4,3950.54,0,0.0
CUST02116,Dormant,212,2,1180.1399999999999,6,1.0
CUST02117,Champions,14,4,4133.6,40,0.0
CUST02118,At Risk,154,7,5739.9800000000005,31,0.0
CUST02119,Champions,32,4,3250.83,61,2.0
CUST02120,Champions,31,10,6730.96,6,1.0
CUST02121,Loyal Customers,16,3,1252.6599999999999,24,0.0
CUST02122,Potential Loyalists,28,2,2531.96,0,0.0
CUST02123,Potential Loyalists,42,2,955.03,0,0.0
CUST02124,Loyal Customers,12,4,1738.73,59,0.0
CUST02125,Dormant,201,1,321.85,62,1.0
CUST02126,Dormant,267,1,698.21,5,0.0
CUST02127,Dormant,271,1,1050.81,14,0.0
CUST02128,Dormant,102,1,1406.44,73,0.0
CUST02129,Dormant,151,1,787.79,9,0.0
CUST02130,At Risk,145,3,1356.56,27,2.0
CUST02131,Loyal Customers,44,5,3079.83,12,1.0
CUST02132,Potential Loyalists,10,2,962.1800000000001,6,0.0
CUST02133,Champions,4,5,5915.030000000001,70,1.0
CUST02134,Loyal Customers,9,4,2837.51,5,1.0
CUST02135,Dormant,127,1,1006.67,12,1.0
CUST02136,At Risk,145,4,3776.61,17,1.0
CUST02137,Champions,18,5,4228.32,20,2.0
CUST02138,Dormant,255,1,472.88,8,1.0
CUST02139,Potential Loyalists,23,2,1049.8,21,0.0
CUST02140,Champions,6,8,5198.19,60,1.0
CUST02141,Dormant,138,2,2337.84,77,0.0
CUST02142,Dormant,140,1,1330.95,5,0.0
CUST02143,Potential Loyalists,11,2,1933.62,53,0.0
CUST02144,Loyal Customers,15,3,1995.9199999999998,0,0.0
CUST02145,At Risk,172,7,4813.139999999999,11,0.0
CUST02146,Dormant,179,1,917.63,0,0.0
CUST02147,Dormant,185,2,997.9000000000001,4,0.0
CUST02148,Dormant,59,2,1189.42,8,0.0
CUST02149,Dormant,125,2,3065.5299999999997,33,0.0
CUST02150,At Risk,306,4,2166.25,14,0.0
CUST02151,Champions,23,4,3574.58,61,1.0
CUST02152,At Risk,170,4,2366.99,21,1.0
CUST02153,At Risk,139,6,6234.7,14,2.0
CUST02154,Loyal Customers,50,17,12407.640000000001,45,3.0
CUST02155,Dormant,258,1,846.73,39,0.0
CUST02156,Dormant,275,1,1705.47,0,0.0
CUST02157,Dormant,109,1,736.31,33,0.0
CUST02158,At Risk,162,8,4793.27,13,1.0
CUST02159,Loyal Customers,37,4,2057.31,111,0.0
CUST02160,Loyal Customers,26,5,3006.65,13,2.0
CUST02161,At Risk,214,3,2402.2799999999997,4,1.0
CUST02162,Champions,40,8,5688.39,74,0.0
CUST02163,At Risk,184,3,2010.3600000000001,7,1.0
CUST02164,Loyal Customers,21,3,1700.42,9,1.0
CUST02165,Loyal Customers,2,3,975.63,13,0.0
CUST02166,Dormant,59,2,1722.44,5,1.0
CUST02167,Loyal Customers,104,5,3963.67,40,0.0
CUST02168,At Risk,226,3,2219.25,43,1.0
CUST02169,Loyal Customers,45,5,3983.27,64,2.0
CUST02170,At Risk,199,6,3749.08,21,3.0
CUST02171,Champions,23,4,4255.29,5,0.0
CUST02172,Champions,8,8,6256.6900000000005,28,3.0
CUST02173,Loyal Customers,35,3,3190.33,48,1.0
CUST02174,Champions,2,10,5994.51,48,2.0
CUST02175,Loyal Customers,43,7,4997.8,25,0.0
CUST02176,Dormant,175,1,971.25,52,0.0
CUST02177,Dormant,258,1,898.53,7,0.0
CUST02178,Champions,17,6,4153.84,60,1.0
CUST02179,Loyal Customers,2,3,1770.31,61,1.0
CUST02180,At Risk,183,3,2631.13,40,1.0
CUST02181,Potential Loyalists,5,2,2054.92,27,0.0
CUST02182,Loyal Customers,2,4,2717.77,32,1.0
CUST02183,Dormant,112,2,2206.5,10,0.0
CUST02184,Dormant,171,2,1434.1,14,1.0
CUST02185,At Risk,271,6,2701.7200000000003,6,1.0
CUST02186,At Risk,183,5,3170.84,24,0.0
CUST02187,Dormant,278,1,1006.5,5,0.0
CUST02188,Dormant,186,2,640.48,7,0.0
CUST02189,Champions,40,5,3156.09,24,1.0
CUST02190,Loyal Customers,46,6,2916.31,10,1.0
CUST02191,At Risk,219,4,2674.4,29,0.0
CUST02192,Potential Loyalists,14,2,2640.42,59,0.0
CUST02193,Potential Loyalists,24,2,1008.03,62,0.0
CUST02194,Champions,34,6,8262.71,49,0.0
CUST02195,At Risk,180,8,4744.28,19,1.0
CUST02196,Dormant,236,1,605.92,0,0.0
CUST02197,Dormant,82,1,362.15,47,0.0
CUST02198,At Risk,157,3,3118.08,19,0.0
CUST02199,At Risk,157,4,2638.62,17,2.0
CUST02200,Loyal Customers,27,4,2568.2200000000003,26,0.0
CUST02201,At Risk,190,5,4412.26,14,0.0
CUST02202,Loyal Customers,50,7,3712.65,13,0.0
CUST02203,Loyal Customers,18,4,2130.37,18,0.0
CUST02204,Dormant,236,1,456.72,7,0.0
CUST02205,Loyal Customers,18,3,3059.72,21,0.0
CUST02206,Dormant,339,2,1232.78,0,1.0
CUST02207,Champions,33,11,7842.84,11,3.0
CUST02208,At Risk,184,6,5051.27,0,1.0
CUST02209,Loyal Customers,23,5,2357.51,56,0.0
CUST02210,Dormant,215,2,1718.96,4,0.0
CUST02211,Champions,36,6,4246.04,34,1.0
CUST02212,Dormant,113,1,619.75,12,0.0
CUST02213,Loyal Customers,104,3,1948.1499999999999,15,2.0
CUST02214,At Risk,274,6,5751.179999999999,18,3.0
CUST02215,Dormant,54,2,1522.96,57,1.0
CUST02216,At Risk,151,3,2218.09,28,2.0
CUST02217,Loyal Customers,17,4,3110.29,75,0.0
CUST02218,Champions,34,6,4259.38,11,1.0
CUST02219,Dormant,100,1,484.4,25,0.0
CUST02220,Dormant,53,2,765.9,38,0.0
CUST02221,Dormant,95,1,682.97,7,0.0
CUST02222,Dormant,153,1,836.55,32,1.0
CUST02223,Loyal Customers,46,3,1690.5500000000002,115,0.0
CUST02224,At Risk,258,3,1603.7,0,1.0
CUST02225,Loyal Customers,21,7,2816.32,18,2.0
CUST02226,Champions,30,12,9508.01,27,3.0
CUST02227,Loyal Customers,89,4,2320.84,25,1.0
CUST02228,At Risk,148,3,2870.67,21,2.0
CUST02229,Champions,29,7,5992.74,55,1.0
CUST02230,Dormant,85,1,388.37,4,0.0
CUST02231,Loyal Customers,17,5,2862.12,43,0.0
CUST02232,Loyal Customers,17,3,1414.77,29,0.0
CUST02233,Dormant,45,2,1686.71,24,0.0
CUST02234,Dormant,230,1,880.11,35,1.0
CUST02235,Dormant,113,1,221.66,5,0.0
CUST02236,Dormant,206,2,1413.8899999999999,6,0.0
CUST02237,Champions,35,7,5050.48,51,1.0
CUST02238,At Risk,118,10,6304.62,9,3.0
CUST02239,Dormant,106,1,576.85,20,0.0
CUST02240,Potential Loyalists,12,2,2911.94,36,0.0
CUST02241,At Risk,175,4,3532.06,0,0.0
CUST02242,At Risk,191,3,2407.42,6,1.0
CUST02243,At Risk,194,4,2923.57,44,1.0
CUST02244,Loyal Customers,38,5,2694.23,29,0.0
CUST02245,At Risk,144,8,4970.59,31,2.0
CUST02246,At Risk,214,3,2005.87,30,1.0
CUST02247,Loyal Customers,13,3,1825.17,0,0.0
CUST02248,Dormant,154,1,1245.24,8,0.0
CUST02249,At Risk,136,3,1584.17,70,1.0
CUST02250,Champions,12,9,4855.7300000000005,67,3.0
CUST02251,Dormant,243,2,1716.8,35,0.0
CUST02252,At Risk,123,4,2123.62,5,2.0
CUST02253,Loyal Customers,54,9,7748.2699999999995,56,2.0
CUST02254,Dormant,152,1,321.87,23,1.0
CUST02255,Potential Loyalists,11,2,996.15,52,0.0
CUST02256,Loyal Customers,33,5,2662.73,73,1.0
CUST02257,At Risk,121,5,4038.65,15,3.0
CUST02258,At Risk,259,4,2233.67,46,1.0
CUST02259,Loyal Customers,1,3,1265.3000000000002,108,0.0
CUST02260,At Risk,130,3,3309.0299999999997,29,1.0
CUST02261,At Risk,116,4,3277.19,21,2.0
CUST02262,At Risk,158,3,2320.9,0,1.0
CUST02263,Loyal Customers,13,4,2761.95,52,0.0
CUST02264,Champions,21,4,3526.1000000000004,17,1.0
CUST02265,Dormant,92,1,280.88,17,0.0
CUST02266,Potential Loyalists,10,2,1305.8899999999999,9,0.0
CUST02267,Loyal Customers,48,3,3107.01,23,2.0
CUST02268,Dormant,228,2,1421.47,10,0.0
CUST02269,Champions,9,5,4266.35,42,1.0
CUST02270,Champions,2,8,5044.09,69,1.0
CUST02271,Loyal Customers,57,3,2429.4,23,1.0
CUST02272,Champions,4,12,9505.01,55,4.0
CUST02273,Dormant,224,2,1263.48,52,0.0
CUST02274,Dormant,131,2,897.32,42,1.0
CUST02275,Champions,10,5,3201.3900000000003,26,0.0
CUST02276,Loyal Customers,21,3,3155.9300000000003,5,2.0
CUST02277,Dormant,279,2,3384.3,23,0.0
CUST02278,Dormant,177,2,937.17,0,1.0
CUST02279,Champions,8,5,3690.87,0,0.0
CUST02280,Dormant,206,1,1244.85,45,0.0
CUST02281,Dormant,181,2,1698.6799999999998,55,0.0
CUST02282,Dormant,68,1,300.59,7,1.0
CUST02283,At Risk,193,4,1771.46,6,0.0
CUST02284,Loyal Customers,96,5,3144.28,48,1.0
CUST02285,Loyal Customers,7,3,2705.1,0,1.0
CUST02286,Dormant,303,2,2310.76,14,0.0
CUST02287,Champions,8,10,8976.35,0,1.0
CUST02288,Champions,34,6,5180.64,5,1.0
CUST02289,Champions,29,5,4732.09,36,1.0
CUST02290,Loyal Customers,54,6,6065.68,27,2.0
CUST02291,At Risk,275,6,3936.09,17,0.0
CUST02292,Loyal Customers,65,4,2077.06,8,1.0
CUST02293,At Risk,348,4,4413.400000000001,23,0.0
CUST02294,Loyal Customers,28,4,2304.54,5,1.0
CUST02295,Loyal Customers,27,3,1379.21,12,1.0
CUST02296,Loyal Customers,49,6,2765.41,57,2.0
CUST02297,Dormant,88,1,389.45,22,0.0
CUST02298,At Risk,161,6,4073.9900000000002,82,1.0
CUST02299,Loyal Customers,42,3,2280.2299999999996,40,0.0
CUST02300,Loyal Customers,43,4,3926.96,6,0.0
CUST02301,Loyal Customers,44,4,2621.46,54,0.0
CUST02302,At Risk,140,3,1243.3400000000001,32,1.0
CUST02303,Loyal Customers,8,3,1910.7800000000002,52,1.0
CUST02304,Loyal Customers,97,6,2964.84,30,0.0
CUST02305,Loyal Customers,55,8,5659.8099999999995,45,0.0
CUST02306,Champions,15,5,4951.4,34,1.0
CUST02307,Loyal Customers,25,4,2475.42,27,0.0
CUST02308,At Risk,177,3,2021.26,0,0.0
CUST02309,Dormant,623,1,359.12,6,0.0
CUST02310,Champions,5,6,4707.25,34,2.0
CUST02311,At Risk,261,6,2984.76,16,1.0
CUST02312,At Risk,266,7,4727.71,12,3.0
CUST02313,Dormant,57,2,2018.81,14,0.0
CUST02314,Loyal Customers,42,3,1293.85,81,0.0
CUST02315,Champions,16,9,5693.16,86,3.0
CUST02316,Loyal Customers,11,3,1691.12,41,0.0
CUST02317,Champions,12,9,7346.72,52,2.0
CUST02318,Loyal Customers,31,4,2331.4,15,0.0
CUST02319,Potential Loyalists,8,2,1704.8600000000001,28,0.0
CUST02320,Dormant,158,2,519.24,15,0.0
CUST02321,At Risk,233,6,4633.05,22,1.0
CUST02322,Champions,8,5,3620.01,45,0.0
CUST02323,Dormant,145,2,3391.66,21,1.0
CUST02324,At Risk,239,3,2455.75,13,1.0
CUST02325,Loyal Customers,50,6,2583.58,47,1.0
CUST02326,Potential Loyalists,42,2,1457.13,21,0.0
CUST02327,At Risk,221,3,1354.68,64,1.0
CUST02328,Dormant,47,2,1174.58,4,0.0
CUST02329,Loyal Customers,44,7,5595.5599999999995,41,1.0
CUST02330,Loyal Customers,49,7,6338.45,24,4.0
CUST02331,Champions,14,10,10588.12,30,1.0
CUST02332,Champions,31,5,5182.45,18,1.0
CUST02333,Potential Loyalists,17,2,1836.35,16,0.0
CUST02334,Potential Loyalists,6,2,2073.62,55,0.0
CUST02335,Champions,13,7,5104.16,39,0.0
CUST02336,Loyal Customers,40,4,2489.16,80,0.0
CUST02337,Dormant,59,2,3092.29,80,0.0
CUST02338,Champions,32,5,4325.69,87,1.0
CUST02339,Loyal Customers,49,6,3471.3100000000004,56,2.0
CUST02340,Champions,30,9,7504.88,59,3.0
CUST02341,Champions,18,4,3924.35,11,0.0
CUST02342,Loyal Customers,18,4,2753.79,29,1.0
CUST02343,Loyal Customers,19,3,2412.08,49,0.0
CUST02344,Dormant,80,1,536.58,14,0.0
CUST02345,Loyal Customers,56,6,4144.54,7,0.0
CUST02346,Loyal Customers,4,4,1896.6000000000001,33,2.0
CUST02347,Dormant,44,2,1433.49,19,0.0
CUST02348,Loyal Customers,48,5,6333.1900000000005,28,0.0
CUST02349,Loyal Customers,7,4,2255.81,51,0.0
CUST02350,Loyal Customers,52,4,4127.55,6,0.0
CUST02351,Dormant,300,1,1592.34,5,0.0
CUST02352,Champions,3,6,3347.93,18,0.0
CUST02353,Champions,38,6,4437.26,42,1.0
CUST02354,Loyal Customers,10,4,2537.79,0,0.0
CUST02355,Champions,39,10,5047.05,0,3.0
CUST02356,Loyal Customers,25,4,2105.75,61,0.0
CUST02357,Loyal Customers,50,9,8878.33,18,2.0
CUST02358,At Risk,133,3,2849.58,5,3.0
CUST02359,Champions,41,7,4573.04,105,0.0
CUST02360,Dormant,100,2,830.9399999999999,25,0.0
CUST02361,Dormant,104,1,430.86,14,0.0
CUST02362,Loyal Customers,28,3,2557.13,14,0.0
CUST02363,Loyal Customers,58,3,2634.29,36,1.0
CUST02364,Loyal Customers,23,3,1775.96,6,1.0
CUST02365,Loyal Customers,45,6,4612.96,69,0.0
CUST02366,Champions,10,7,3826.58,26,0.0
CUST02367,Champions,4,6,3779.01,28,1.0
CUST02368,At Risk,218,4,4203.85,11,3.0
CUST02369,Potential Loyalists,36,2,1855.0600000000002,67,0.0
CUST02370,Loyal Customers,60,4,2668.98,29,1.0
CUST02371,Champions,27,5,4252.84,22,2.0
CUST02372,Champions,10,7,4394.02,83,1.0
CUST02373,Champions,9,5,4613.639999999999,11,1.0
CUST02374,Potential Loyalists,18,2,487.17999999999995,15,0.0
CUST02375,Loyal Customers,49,3,2133.06,11,0.0
CUST02376,Loyal Customers,2,4,2698.72,6,0.0
CUST02377,Loyal Customers,22,3,2717.8,61,0.0
CUST02378,Loyal Customers,3,3,1902.87,59,0.0
CUST02379,Dormant,173,1,588.32,65,0.0
CUST02380,Dormant,197,1,331.92,0,0.0
CUST02381,Potential Loyalists,8,2,1812.44,43,1.0
CUST02382,Loyal Customers,51,8,7796.56,26,1.0
CUST02383,At Risk,169,4,1842.06,45,2.0
CUST02384,Champions,35,6,4541.12,27,1.0
CUST02385,Potential Loyalists,17,2,1486.67,7,0.0
CUST02386,Loyal Customers,49,4,3240.48,47,0.0
CUST02387,Loyal Customers,58,3,1627.86,38,1.0
CUST02388,Loyal Customers,52,3,3793.5699999999997,25,0.0
CUST02389,At Risk,186,4,1987.76,5,2.0
CUST02390,At Risk,343,3,2336.76,8,0.0
CUST02391,Dormant,113,1,767.26,5,1.0
CUST02392,At Risk,157,3,1858.71,12,0.0
CUST02393,Loyal Customers,44,7,7175.28,0,2.0
CUST02394,Loyal Customers,46,6,5372.97,22,2.0
CUST02395,At Risk,425,4,1428.0,4,4.0
CUST02396,Dormant,175,1,553.88,4,1.0
CUST02397,Potential Loyalists,18,2,2259.7799999999997,75,0.0
CUST02398,Loyal Customers,60,8,4519.78,22,2.0
CUST02399,At Risk,337,4,2579.22,6,0.0
CUST02400,Dormant,171,2,1017.49,6,0.0
